Course code,Course Name,similarity,Student_ID
CSCI 110L,Introduction to Computer Science I Laboratory,0.6658989688238058,F00275
CORE 160,Composition II,0.6213897035494986,F00275
CORE 120,Critical Thinking,0.5782873053762437,F00275
CORE 100,New Student Orientation,0.5643285356415293,F00275
CSCI 210,Sophomore Seminar,0.774265403872294,F00276
CSCI 241L,Data Structures and Algorithms Laboratory,0.7317753259596322,F00276
KINS 275L,Introduction to Exercise Science Laboratory,0.24196439254590166,F00276
KINS 275,Introduction to Exercise Science,0.22123621707780555,F00276
HSS 290,Behavioral Statistics,0.194910043657257,F00276
SOC 100,Introduction to Sociology,0.05303326538604615,F00277
EDUC 410,Elementary Student Seminar ,0.021357890261211203,F00277
EDUC 460,Secondary Student Seminar ,0.020638657428138352,F00277
BAD 490,Business Policy,0.019702724693384393,F00277
SPED 480,Student Teaching of Exceptional Children,0.016715507254935296,F00277
CSCI 310,Junior Seminar,0.6518114932601685,F00278
CSCI 312L,Database Management Laboratory,0.5917644442089219,F00278
CSCI 380L,Machine Learning Laboratory,0.4038291733159665,F00278
PSCI 320,Selected Topics in Political Science ,0.2133549860632476,F00278
MATH 390,Special Topics in Mathematics,0.18499065937146758,F00278
CSCI 310,Junior Seminar,0.40142798748324904,F00279
CSCI 312L,Database Management Laboratory,0.3923009565803594,F00279
MATH 390B,Special Topics in Biostatistics,0.17223194622768648,F00279
CSCI 390M,Special Topics: Machine Learning for Social Sciences,0.16739765942580992,F00279
PSCI 340,Independent Study in Political Science,0.12384166797688038,F00279
MATH 395,Senior Seminar,0.19965699195882575,F00280
MATH 390,Special Topics in Mathematics,0.1719041428509463,F00280
PHYS 359,Introduction to Materials Science,0.13214612605196258,F00280
PSCI 340,Independent Study in Political Science,0.09115681654194847,F00280
PSCI 320,Selected Topics in Political Science ,0.08909827842941019,F00280
CSCI 120L,Introduction to Computer Science II Laboratory,0.7978851522872776,F00281
CSCI 110L,Introduction to Computer Science I Laboratory,0.7964930411444646,F00281
CORE 150,Composition I,0.43459285383765,F00281
CORE 120,Critical Thinking,0.41430904086782594,F00281
PSCI 111,Introduction to Political Science,0.1831582653040861,F00281
SOC 100,Introduction to Sociology,0.06641939282276087,F00282
PHYS 472,Introduction to Modern Optics,0.0529814921901326,F00282
BAD 490,Business Policy,0.02554559872116956,F00282
AERO-4516L,Leadership Laboratory IV,0.0,F00282
ART 400,Independent Study,0.0,F00282
HMLS 400,Critical Infrastructure Protection,0.025300910866819175,F00283
SOC 100,Introduction to Sociology,0.01522404738720844,F00283
CHEM 470L,Analytical Chemistry Laboratory,0.013351513017377165,F00283
AERO-4516L,Leadership Laboratory IV,0.012495590332712218,F00283
PHYS 472,Introduction to Modern Optics,0.012143934376214081,F00283
CSCI 310,Junior Seminar,0.6492873398209342,F00284
CSCI 312L,Database Management Laboratory,0.6140079615446392,F00284
CSCI 360,Computer Networks and Distributed Systems ,0.20258744554632402,F00284
MATH 390,Special Topics in Mathematics,0.17043995451628657,F00284
PSCI 340,Independent Study in Political Science,0.16783706933077652,F00284
MATH 395,Senior Seminar,0.285804726609581,F00285
PHYS 359,Introduction to Materials Science,0.21107888310624573,F00285
MATH 390,Special Topics in Mathematics,0.191075607671749,F00285
PSCI 340,Independent Study in Political Science,0.14903934445343753,F00285
PSCI 320,Selected Topics in Political Science ,0.1456736809467053,F00285
HIS 499,Senior Seminar,0.10592695619900491,F00286
PHYS 490,Senior Seminar,0.0966168694909133,F00286
BIOL 497,Senior Seminar ,0.09620979239260649,F00286
BIOL 498,Senior Seminar,0.09620979239260649,F00286
ENG 480,Senior Seminar,0.09240060737866312,F00286
CORE 150,Composition I,0.842383737685415,F00287
CORE 100,New Student Orientation,0.7709837570790639,F00287
CSCI 120,Introduction to Computer Science II,0.6023156280837826,F00287
CSCI 120L,Introduction to Computer Science II Laboratory,0.5686105029528956,F00287
CSCI 110L,Introduction to Computer Science I Laboratory,0.5660603012509371,F00287
CSCI 310,Junior Seminar,0.6388590019259179,F00288
CSCI 312,Database Management ,0.6085697617092845,F00288
CSCI 312L,Database Management Laboratory,0.5988387005183265,F00288
CSCI 380,Machine Learning,0.46065021417623736,F00288
CSCI 380L,Machine Learning Laboratory,0.4440989003166009,F00288
CSCI 110L,Introduction to Computer Science I Laboratory,0.7204775248407967,F00289
CSCI 120L,Introduction to Computer Science II Laboratory,0.7163303850254679,F00289
MATH 130,Calculus II,0.6747177500641454,F00289
CORE 120,Critical Thinking,0.5140374977977641,F00289
CORE 150,Composition I,0.5119290873797356,F00289
CSCI 312L,Database Management Laboratory,0.6318718093036388,F00290
CSCI 380L,Machine Learning Laboratory,0.5545655463743854,F00290
MATH 390B,Special Topics in Biostatistics,0.21492192214485512,F00290
PSCI 340,Independent Study in Political Science,0.16217981104025533,F00290
PSCI 320,Selected Topics in Political Science ,0.15851740448882656,F00290
CSCI 411,Senior Seminar I,0.705586169434852,F00291
CSCI 412,Senior Seminar II,0.7024413587368035,F00291
HMLS 400,Critical Infrastructure Protection,0.03822996383729997,F00291
SOC 100,Introduction to Sociology,0.02350455913587341,F00291
SW 486,Social Work Field Experience and Seminar II,0.010968955445512282,F00291
CSCI 120,Introduction to Computer Science II,0.8161226459611186,F00292
CSCI 110L,Introduction to Computer Science I Laboratory,0.79873217049863,F00292
CSCI 120L,Introduction to Computer Science II Laboratory,0.7941345892114262,F00292
CORE 150,Composition I,0.525881554672323,F00292
CORE 120,Critical Thinking,0.5013370114175033,F00292
CSCI 412,Senior Seminar II,0.7949085571183262,F00293
HIS 499,Senior Seminar,0.09272849783021445,F00293
PHYS 490,Senior Seminar,0.08457844437745139,F00293
BIOL 497,Senior Seminar ,0.08422208893043792,F00293
BIOL 498,Senior Seminar,0.08422208893043791,F00293
CSCI 120L,Introduction to Computer Science II Laboratory,0.704403732072,F00294
CSCI 110L,Introduction to Computer Science I Laboratory,0.6981608933245986,F00294
CORE 150,Composition I,0.2548537565499263,F00294
CORE 120,Critical Thinking,0.24295893157324386,F00294
CORE 100,New Student Orientation,0.23709435915518487,F00294
CSCI 241L,Data Structures and Algorithms Laboratory,0.7233720817926659,F00295
CSCI 210,Sophomore Seminar,0.7129431262295833,F00295
HSS 290,Behavioral Statistics,0.3353862784265255,F00295
KINS 275,Introduction to Exercise Science,0.18875363471481355,F00295
KINS 275L,Introduction to Exercise Science Laboratory,0.17325560459263026,F00295
CSCI 312,Database Management ,0.686598731427308,F00296
CSCI 310,Junior Seminar,0.6722044322744395,F00296
CORE 360,The World and its Peoples,0.6302312672139767,F00296
CSCI 380,Machine Learning,0.4607561980750021,F00296
CSCI 380L,Machine Learning Laboratory,0.45186350495397243,F00296
CORE 360,The World and its Peoples,0.5819758344544932,F00297
MATH 395,Senior Seminar,0.44265869801643415,F00297
MATH 390,Special Topics in Mathematics,0.2666379400996862,F00297
PSCI 320,Selected Topics in Political Science ,0.14227716554250433,F00297
PSCI 340,Independent Study in Political Science,0.10366988605959541,F00297
CSCI 411,Senior Seminar I,0.6884749195073298,F00298
CSCI 412,Senior Seminar II,0.6761476815177019,F00298
PSCI 406,African Political Systems,0.06571183486639956,F00298
CHEM 470L,Analytical Chemistry Laboratory,0.0634634328946624,F00298
AERO-4516L,Leadership Laboratory IV,0.05939499572274374,F00298
CSCI 241L,Data Structures and Algorithms Laboratory,0.46833417724677656,F00299
CSCI 210,Sophomore Seminar,0.45805314999025915,F00299
HSS 290,Behavioral Statistics,0.3385169445368964,F00299
CORE 210,Introduction to Social Justice,0.18490735312213358,F00299
CORE 220,The Creative Arts,0.17434213809567764,F00299
PHYS 490,Senior Seminar,0.21586739688120588,F00300
HIS 499,Senior Seminar,0.15619406767140714,F00300
BIOL 497,Senior Seminar ,0.14186567199562355,F00300
BIOL 498,Senior Seminar,0.14186567199562353,F00300
ENG 480,Senior Seminar,0.13624885713385215,F00300
